uuid,Keywords,label
965,ongoing; prospective; systems; economic; identified; emissions; transaction; holistic; review; leveraging; net; factors; analysis; environmental; foundations; indications; overcoming; sandboxes; japan; 2050; ecosystems; application; technological; explored; overview; digitalization; potential; scalability; cryptography; decarbonization; study; innovation; technology; transition; energy; exploring; findings; opportunities; challenges; blockchain,0
966,identified; management; public; response; implications; fuzzy; minimal; comprehensively; context; prevalent; termed; process; events; development; 19; covid; dematel; laboratory; disaster; evaluation; utility; fdematel; detailed; causal; integrated; sensitivity; disruptive; prevention; developing; misinformation; social; facilitation; priority; roles; network; preparedness; modelling; media; emergency; pandemic,1
967,validate; contributions; sized; mechanics; bounds; facility; solution; propose; proposed; provably; forces; np; methods; placement; assigns; geometrically; inversely; feasible; overlapping; optimal; maximal; computationally; existence; restricted; objects; boundaries; convex; repulsive; solutions; distance; suboptimal; constraints; polygon; approximate; repulsion; proportional; dispersion; distances; polygons; magnitudes,1
968,levels; public; structure; electre; density; challenges; focusing; represent; food; study; analyzed; economic; decision; consequences; key; decisions; sustainable; coherence; mcdm; shortage; province; coordinate; centrality; powerful; relationships; interactions; analyzes; social; collaboration; network; environmental; determine; organizations; analysis; energy; organizational; governmental; water; power; governance,0
969,reported; flexibility; production; waste; association; streams; study; scientific; studies; logistics; sizes; environmental; encompasses; organisation; improved; assessed; sample; publications; workers; economic; implementation; statistically; company; evidence; fourth; manufacturing; impact; variables; industrial; concerns; considerations; sectors; industry; beneficial; advantage; applications; opportunities; companies; advantages; sustainability,0
970,analyze; concern; estimates; national; indicating; perform; saving; rights; control; development; caused; sector; panel; performance; applied; production; regions; regional; positive; energy; 2020; construction; provinces; affect; reservoir; china; impact; labor; improve; infrastructure; increase; environment; increasing; pollution; organizations; industrial; environmental; popularization; mechanization; agricultural,0
971,methods; decrease; prcptot; variability; period; variations; defining; term; severe; extremely; studies; r99p; abrupt; stations; estimator; focus; techniques; extreme; spatial; indication; increasing; records; statistical; slope; parametric; temporal; extent; investigated; indices; frequent; sequential; decreasing; extremes; pakistan; intensity; spatiotemporal; trend; trends; tendency; precipitation,0
972,inter; quantitative; nitrogen; sbsdme; univariate; poly; sorbent; samples; dispersive; tandem; intra; effects; sorbents; parameters; analytes; negligible; liquid; drug; detection; sensitive; bar; dilution; stir; extraction; ethylene; urine; adsorption; microscopy; sorptive; clomipramine; antidepressants; thermogravimetric; tricyclic; glycol; spectrometry; metabolites; metabolite; microextraction; dimethacrylate; methacrylic,1
973,average; significance; short; thresholds; error; negative; term; elsevier; rights; output; impact; proposed; absolute; testing; conditions; study; economic; energy; correlation; extreme; percentage; learning; weather; generation; model; predict; systems; power; optimize; coefficient; strengthen; intelligent; improve; improved; swarm; photovoltaic; chicken; prediction; machine; optimizer,0
974,pre; measures; development; medical; policies; led; economic; fiscal; trilemma; containment; municipal; implemented; reported; future; nexus; usa; report; countries; introduced; transmission; pandemic; science; crisis; institution; emissions; innovation; 19; study; health; uk; assessments; pollution; assessment; global; sustainability; covid; environment; impact; environmental; coronavirus,0
975,powerful; life; captures; vessel; vessels; svd; amyloid; coexist; vivo; correlations; advantages; postmortem; resonance; manifestations; disease; plaques; dementia; injury; tissue; cerebral; abnormalities; alzheimer; impairment; magnetic; studies; cognitive; parenchymal; imaging; pathologies; investigations; brain; health; insights; angiopathy; vascular; arteriolosclerosis; histopathology; histopathologic; pathophysiology; neuropathology,1
976,inside; slope; trouble; box; requirements; organization; oued; algeria; el; 27; vast; health; increased; economic; modifications; balls; device; abundance; environmental; salt; cm; increase; mile; production; dimensions; water; potable; diameter; quantities; drinking; saltwater; solar; sunlight; effectiveness; distilled; productivity; distillate; distillation; distillates; aluminum,0
977,morbidity; risks; bronchitis; reduced; decline; cities; mortality; cardiovascular; delhi; obstructive; lockdown; acid; benefits; levels; damages; disease; preventive; economic; comparative; comparison; illness; london; magnitude; respiratory; damage; valuation; disability; asthma; reduction; quantify; emission; externalities; assessment; exposure; evaluated; visibility; pollutants; impacts; environmental; pollution,0
978,abortive; 2021; terms; medline; variants; lifestyle; multifactorial; seasonal; triptans; quality; defined; genes; severe; differentials; criteria; interventions; variety; genetics; habits; diverse; pharmacological; strings; chronic; medical; therapy; disease; preventive; pathophysiology; neuromodulation; epidemiology; protocols; syndrome; modalities; headings; treatment; cluster; migraine; headaches; headache; diagnostic,1
979,momentum; abstracts; neural; depression; screening; radial; severity; evaluate; criteria; imaging; difficulty; study; patterns; findings; clinical; studies; parkinson; fractional; presentations; pathogenesis; disease; systematic; cognition; cerebellar; cerebellum; diffusivity; prisma; diffusion; symptoms; instability; postural; anisotropy; disturbances; dysfunction; disorders; microstructure; neuroimaging; microstructural; abnormalities; neurodegenerative,1
980,villus; power; 42; differentiation; 05; tap; subjected; concentration; sex; differences; increasing; sections; positive; augmenting; volume; inferred; 10; electrical; tract; monitoring; japanese; treatments; randomized; influence; blood; parameters; water; effects; indices; magnetic; thrombocytes; haematological; intestinal; intestine; histomorphometric; quail; measurements; magnetized; hemoglobin; physiological,1
981,tested; mucosal; mouse; mice; immunizations; infection; activation; enhance; peritoneal; activate; immunity; prevented; adjuvant; myeloid; metastasis; macrophages; induce; protected; tcd4; factor; suppressor; 4t1; protective; tumors; toxin; immunological; proteins; doxorubicin; tumor; necrosis; therapeutic; cry1ac; cancer; intraperitoneal; cytotoxic; prophylactic; immunogenic; antitumor; immunosupressive; protoxin,1
982,detect; classes; vvg16; bites; policies; comparative; system; analysis; spreading; ffs; model; study; evidence; humans; machine; filtering; prove; accuracy; technique; types; rifs; transmission; exposure; models; metrics; techniques; disease; culex; infected; image; aedes; methodology; selection; diseases; classification; infection; epidemiology; mosquito; vector; mosquitoes,1
983,038; system; employ; steam; reduce; factor; employing; strategies; furnace; systems; component; complex; utilized; exergy; fuel; renewable; impact; encompass; resources; biomass; ecoindicator; assessments; waste; bagasse; power; impacts; assessment; pollutants; destruction; evaluation; thermodynamic; electricity; environmental; efficient; sustainability; energy; analyses; cogeneration; sugarcane; exergoenvironmental,0
